game_pk,season,official_date,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_probable_pitcher_id,away_probable_pitcher_id,venue_id,venue_name,day_night,doubleheader
823244,2026,2026-03-25,137,San Francisco Giants,147,New York Yankees,0,7,657277.0,608331.0,2395,Oracle Park,night,N
823649,2026,2026-03-26,121,New York Mets,134,Pittsburgh Pirates,11,7,642547.0,694973.0,3289,Citi Field,day,N
823812,2026,2026-03-26,158,Milwaukee Brewers,145,Chicago White Sox,14,2,694819.0,681343.0,32,American Family Field,day,N
824704,2026,2026-03-26,112,Chicago Cubs,120,Washington Nationals,4,10,571510.0,676917.0,17,Wrigley Field,day,N
824865,2026,2026-03-26,110,Baltimore Orioles,142,Minnesota Twins,2,1,669432.0,657746.0,2,Oriole Park at Camden Yards,day,N
824541,2026,2026-03-26,113,Cincinnati Reds,111,Boston Red Sox,0,3,671096.0,676979.0,2602,Great American Ball Park,day,N
824218,2026,2026-03-26,117,Houston Astros,108,Los Angeles Angels,0,3,686613.0,667755.0,2392,Daikin Park,day,N
823325,2026,2026-03-26,135,San Diego Padres,116,Detroit Tigers,2,8,601713.0,669373.0,2680,Petco Park,day,N
823081,2026,2026-03-26,138,St. Louis Cardinals,139,Tampa Bay Rays,9,7,669461.0,656876.0,2889,Busch Stadium,day,N
823486,2026,2026-03-26,143,Philadelphia Phillies,140,Texas Rangers,5,3,650911.0,543135.0,2681,Citizens Bank Park,day,N
823974,2026,2026-03-26,119,Los Angeles Dodgers,109,Arizona Diamondbacks,8,2,808967.0,668678.0,22,UNIQLO Field at Dodger Stadium,night,N
823163,2026,2026-03-26,136,Seattle Mariners,114,Cleveland Guardians,4,6,669302.0,676440.0,680,T-Mobile Park,night,N
823243,2026,2026-03-27,137,San Francisco Giants,147,New York Yankees,0,3,592662.0,693645.0,2395,Oracle Park,day,N
822839,2026,2026-03-27,141,Toronto Blue Jays,133,Athletics,3,2,592332.0,622663.0,14,Rogers Centre,night,N
823893,2026,2026-03-27,146,Miami Marlins,115,Colorado Rockies,2,1,645261.0,607536.0,4169,loanDepot park,night,N
824946,2026,2026-03-27,144,Atlanta Braves,118,Kansas City Royals,6,0,519242.0,666142.0,4705,Truist Park,night,N
824216,2026,2026-03-27,117,Houston Astros,108,Los Angeles Angels,2,6,681347.0,579328.0,2392,Daikin Park,night,N
823324,2026,2026-03-27,135,San Diego Padres,116,Detroit Tigers,2,5,650633.0,664285.0,2680,Petco Park,night,N
823162,2026,2026-03-27,136,Seattle Mariners,114,Cleveland Guardians,5,1,669923.0,668909.0,680,T-Mobile Park,night,N
823971,2026,2026-03-27,119,Los Angeles Dodgers,109,Arizona Diamondbacks,5,4,686218.0,669194.0,22,UNIQLO Field at Dodger Stadium,night,N
823082,2026,2026-03-28,138,St. Louis Cardinals,139,Tampa Bay Rays,6,5,700241.0,671212.0,2889,Busch Stadium,day,N
824701,2026,2026-03-28,112,Chicago Cubs,120,Washington Nationals,10,2,690990.0,571945.0,17,Wrigley Field,day,N
822838,2026,2026-03-28,141,Toronto Blue Jays,133,Athletics,8,7,656302.0,605488.0,14,Rogers Centre,day,N
824862,2026,2026-03-28,110,Baltimore Orioles,142,Minnesota Twins,1,4,680694.0,671737.0,2,Oriole Park at Camden Yards,day,N
823488,2026,2026-03-28,143,Philadelphia Phillies,140,Texas Rangers,4,5,605400.0,656641.0,2681,Citizens Bank Park,day,N
824540,2026,2026-03-28,113,Cincinnati Reds,111,Boston Red Sox,6,5,663903.0,543243.0,2602,Great American Ball Park,day,N
823651,2026,2026-03-28,121,New York Mets,134,Pittsburgh Pirates,4,2,656849.0,656605.0,3289,Citi Field,day,N
823892,2026,2026-03-28,146,Miami Marlins,115,Colorado Rockies,4,3,691587.0,547179.0,4169,loanDepot park,day,N
824213,2026,2026-03-28,117,Houston Astros,108,Los Angeles Angels,11,9,664299.0,672282.0,2392,Daikin Park,night,N
823811,2026,2026-03-28,158,Milwaukee Brewers,145,Chicago White Sox,6,1,694477.0,680732.0,32,American Family Field,night,N
824945,2026,2026-03-28,144,Atlanta Braves,118,Kansas City Royals,6,2,625643.0,608379.0,4705,Truist Park,night,N
823241,2026,2026-03-28,137,San Francisco Giants,147,New York Yankees,1,3,641816.0,701542.0,2395,Oracle Park,day,N
823323,2026,2026-03-28,135,San Diego Padres,116,Detroit Tigers,3,0,681190.0,656427.0,2680,Petco Park,night,N
823973,2026,2026-03-28,119,Los Angeles Dodgers,109,Arizona Diamondbacks,3,2,607192.0,593958.0,22,UNIQLO Field at Dodger Stadium,night,N
823161,2026,2026-03-28,136,Seattle Mariners,114,Cleveland Guardians,5,6,693433.0,676282.0,680,T-Mobile Park,night,N
824864,2026,2026-03-29,110,Baltimore Orioles,142,Minnesota Twins,8,6,669358.0,641927.0,2,Oriole Park at Camden Yards,day,N
823487,2026,2026-03-29,143,Philadelphia Phillies,140,Texas Rangers,3,8,666200.0,669022.0,2681,Citizens Bank Park,day,N
824944,2026,2026-03-29,144,Atlanta Braves,118,Kansas City Royals,1,4,656550.0,607625.0,4705,Truist Park,day,N
822837,2026,2026-03-29,141,Toronto Blue Jays,133,Athletics,5,2,641778.0,806960.0,14,Rogers Centre,day,N
824538,2026,2026-03-29,113,Cincinnati Reds,111,Boston Red Sox,3,2,695076.0,813349.0,2602,Great American Ball Park,day,N
823647,2026,2026-03-29,121,New York Mets,134,Pittsburgh Pirates,3,4,690997.0,669387.0,3289,Citi Field,day,N
823891,2026,2026-03-29,146,Miami Marlins,115,Colorado Rockies,4,3,676974.0,500779.0,4169,loanDepot park,day,N
824215,2026,2026-03-29,117,Houston Astros,108,Los Angeles Angels,9,7,837227.0,686799.0,2392,Daikin Park,day,N
823810,2026,2026-03-29,158,Milwaukee Brewers,145,Chicago White Sox,9,7,687075.0,641743.0,32,American Family Field,day,N
823079,2026,2026-03-29,138,St. Louis Cardinals,139,Tampa Bay Rays,7,11,669160.0,571927.0,2889,Busch Stadium,day,N
824700,2026,2026-03-29,112,Chicago Cubs,120,Washington Nationals,3,6,684007.0,663623.0,17,Wrigley Field,day,N
823160,2026,2026-03-29,136,Seattle Mariners,114,Cleveland Guardians,8,0,676106.0,677944.0,680,T-Mobile Park,day,N
824135,2026,2026-03-30,118,Kansas City Royals,142,Minnesota Twins,3,1,663460.0,680573.0,7,Kauffman Stadium,day,N
824863,2026,2026-03-30,110,Baltimore Orioles,140,Texas Rangers,2,5,605135.0,683004.0,2,Oriole Park at Camden Yards,night,N
824539,2026,2026-03-30,113,Cincinnati Reds,134,Pittsburgh Pirates,2,0,695505.0,677952.0,2602,Great American Ball Park,night,N
823484,2026,2026-03-30,143,Philadelphia Phillies,120,Washington Nationals,2,13,592836.0,656492.0,2681,Citizens Bank Park,night,N
823890,2026,2026-03-30,146,Miami Marlins,145,Chicago White Sox,4,9,663978.0,663436.0,4169,loanDepot park,night,N
822834,2026,2026-03-30,141,Toronto Blue Jays,115,Colorado Rockies,5,14,664074.0,608372.0,14,Rogers Centre,night,N
824943,2026,2026-03-30,144,Atlanta Braves,133,Athletics,4,0,693821.0,682052.0,4705,Truist Park,night,N
824702,2026,2026-03-30,112,Chicago Cubs,108,Los Angeles Angels,7,2,665795.0,696270.0,17,Wrigley Field,night,N
823809,2026,2026-03-30,158,Milwaukee Brewers,139,Tampa Bay Rays,2,3,690986.0,607259.0,32,American Family Field,night,N
823080,2026,2026-03-30,138,St. Louis Cardinals,121,New York Mets,2,4,681517.0,605280.0,2889,Busch Stadium,night,N
824214,2026,2026-03-30,117,Houston Astros,111,Boston Red Sox,8,1,621121.0,624133.0,2392,Daikin Park,night,N
823320,2026,2026-03-30,135,San Diego Padres,137,San Francisco Giants,2,3,621111.0,694738.0,2680,Petco Park,night,N
823159,2026,2026-03-30,136,Seattle Mariners,147,New York Yankees,2,1,622491.0,677960.0,680,T-Mobile Park,night,N
825108,2026,2026-03-30,109,Arizona Diamondbacks,116,Detroit Tigers,9,6,647336.0,434378.0,15,Chase Field,night,N
823972,2026,2026-03-30,119,Los Angeles Dodgers,114,Cleveland Guardians,2,4,808963.0,800048.0,22,UNIQLO Field at Dodger Stadium,night,N
824861,2026,2026-03-31,110,Baltimore Orioles,140,Texas Rangers,5,8,621107.0,594798.0,2,Oriole Park at Camden Yards,night,N
824537,2026,2026-03-31,113,Cincinnati Reds,134,Pittsburgh Pirates,3,8,682227.0,696149.0,2602,Great American Ball Park,night,N
823485,2026,2026-03-31,143,Philadelphia Phillies,120,Washington Nationals,3,2,691725.0,676571.0,2681,Citizens Bank Park,night,N
823888,2026,2026-03-31,146,Miami Marlins,145,Chicago White Sox,9,2,676083.0,607200.0,4169,loanDepot park,night,N
822836,2026,2026-03-31,141,Toronto Blue Jays,115,Colorado Rockies,5,1,453286.0,663372.0,14,Rogers Centre,night,N
824942,2026,2026-03-31,144,Atlanta Braves,133,Athletics,2,5,660761.0,650644.0,4705,Truist Park,night,N
824699,2026,2026-03-31,112,Chicago Cubs,108,Los Angeles Angels,0,2,592791.0,667755.0,17,Wrigley Field,night,N
823807,2026,2026-03-31,158,Milwaukee Brewers,139,Tampa Bay Rays,6,2,605540.0,663556.0,32,American Family Field,night,N
823077,2026,2026-03-31,138,St. Louis Cardinals,121,New York Mets,3,0,669467.0,673540.0,2889,Busch Stadium,night,N
824212,2026,2026-03-31,117,Houston Astros,111,Boston Red Sox,9,2,686613.0,678394.0,2392,Daikin Park,night,N
825107,2026,2026-03-31,109,Arizona Diamondbacks,116,Detroit Tigers,7,5,694297.0,663554.0,15,Chase Field,night,N
823322,2026,2026-03-31,135,San Diego Padres,137,San Francisco Giants,3,9,608566.0,657277.0,2680,Petco Park,night,N
823158,2026,2026-03-31,136,Seattle Mariners,147,New York Yankees,0,5,669302.0,608331.0,680,T-Mobile Park,night,N
823969,2026,2026-03-31,119,Los Angeles Dodgers,114,Cleveland Guardians,4,1,660271.0,676440.0,22,UNIQLO Field at Dodger Stadium,night,N
824940,2026,2026-04-01,144,Atlanta Braves,133,Athletics,5,1,519242.0,622663.0,4705,Truist Park,day,N
824860,2026,2026-04-01,110,Baltimore Orioles,140,Texas Rangers,8,3,669432.0,543135.0,2,Oriole Park at Camden Yards,day,N
824536,2026,2026-04-01,113,Cincinnati Reds,134,Pittsburgh Pirates,3,8,671096.0,694973.0,2602,Great American Ball Park,day,N
823483,2026,2026-04-01,143,Philadelphia Phillies,120,Washington Nationals,6,5,650911.0,676917.0,2681,Citizens Bank Park,day,N
822835,2026,2026-04-01,141,Toronto Blue Jays,115,Colorado Rockies,1,2,592332.0,607536.0,14,Rogers Centre,day,N
823889,2026,2026-04-01,146,Miami Marlins,145,Chicago White Sox,10,0,645261.0,681343.0,4169,loanDepot park,day,N
823078,2026,2026-04-01,138,St. Louis Cardinals,121,New York Mets,2,1,669461.0,642547.0,2889,Busch Stadium,day,N
823806,2026,2026-04-01,158,Milwaukee Brewers,139,Tampa Bay Rays,8,2,694819.0,656876.0,32,American Family Field,day,N
824211,2026,2026-04-01,117,Houston Astros,111,Boston Red Sox,6,4,681347.0,676979.0,2392,Daikin Park,day,N
824698,2026,2026-04-01,112,Chicago Cubs,108,Los Angeles Angels,6,2,571510.0,579328.0,17,Wrigley Field,day,N
825106,2026,2026-04-01,109,Arizona Diamondbacks,116,Detroit Tigers,1,0,668678.0,669373.0,15,Chase Field,day,N
823321,2026,2026-04-01,135,San Diego Padres,137,San Francisco Giants,7,1,601713.0,605288.0,2680,Petco Park,day,N
823157,2026,2026-04-01,136,Seattle Mariners,147,New York Yankees,3,5,669923.0,693645.0,680,T-Mobile Park,day,N
824136,2026,2026-04-01,118,Kansas City Royals,142,Minnesota Twins,13,9,702070.0,657746.0,7,Kauffman Stadium,night,N
823970,2026,2026-04-01,119,Los Angeles Dodgers,114,Cleveland Guardians,1,4,808967.0,668909.0,22,UNIQLO Field at Dodger Stadium,night,N
824133,2026,2026-04-02,118,Kansas City Royals,142,Minnesota Twins,1,5,666142.0,671737.0,7,Kauffman Stadium,day,N
825105,2026,2026-04-02,109,Arizona Diamondbacks,144,Atlanta Braves,2,17,669194.0,625643.0,15,Chase Field,night,N
823242,2026,2026-04-02,137,San Francisco Giants,121,New York Mets,7,2,592662.0,656849.0,2395,Oracle Park,night,N
822758,2026,2026-04-03,120,Washington Nationals,119,Los Angeles Dodgers,6,13,571945.0,686218.0,3309,Nationals Park,day,N
824299,2026,2026-04-03,116,Detroit Tigers,138,St. Louis Cardinals,4,0,664285.0,700241.0,2394,Comerica Park,day,N
823568,2026,2026-04-03,147,New York Yankees,146,Miami Marlins,8,2,701542.0,691587.0,3313,Yankee Stadium,day,N
824786,2026,2026-04-03,111,Boston Red Sox,135,San Diego Padres,5,2,543243.0,650633.0,3,Fenway Park,day,N
824621,2026,2026-04-03,145,Chicago White Sox,141,Toronto Blue Jays,5,4,691799.0,656302.0,4,Rate Field,day,N
822919,2026,2026-04-03,140,Texas Rangers,113,Cincinnati Reds,3,5,669022.0,663903.0,5325,Globe Life Field,day,N
824458,2026,2026-04-03,114,Cleveland Guardians,112,Chicago Cubs,4,1,676282.0,690990.0,5,Progressive Field,day,N
823732,2026,2026-04-03,142,Minnesota Twins,139,Tampa Bay Rays,10,4,641927.0,671212.0,3312,Target Field,day,N
824377,2026,2026-04-03,115,Colorado Rockies,143,Philadelphia Phillies,1,10,547179.0,605400.0,19,Coors Field,day,N
823406,2026,2026-04-03,134,Pittsburgh Pirates,110,Baltimore Orioles,5,4,656605.0,680694.0,31,PNC Park,day,N
824056,2026,2026-04-03,108,Los Angeles Angels,136,Seattle Mariners,1,3,672282.0,693433.0,1,Angel Stadium,night,N
825026,2026,2026-04-03,133,Athletics,117,Houston Astros,11,4,605488.0,664299.0,2529,Sutter Health Park,night,N
825103,2026,2026-04-03,109,Arizona Diamondbacks,144,Atlanta Braves,0,2,593958.0,656550.0,15,Chase Field,night,N
823240,2026,2026-04-03,137,San Francisco Giants,121,New York Mets,3,10,641816.0,690997.0,2395,Oracle Park,night,N
824295,2026,2026-04-04,116,Detroit Tigers,138,St. Louis Cardinals,11,6,656427.0,669160.0,2394,Comerica Park,day,N
824622,2026,2026-04-04,145,Chicago White Sox,141,Toronto Blue Jays,6,3,691799.0,689254.0,4,Rate Field,day,N
824132,2026,2026-04-04,118,Kansas City Royals,158,Milwaukee Brewers,2,5,679883.0,694477.0,7,Kauffman Stadium,day,S
824134,2026,2026-04-04,118,Kansas City Royals,158,Milwaukee Brewers,8,2,607625.0,701656.0,7,Kauffman Stadium,night,S
822757,2026,2026-04-04,120,Washington Nationals,119,Los Angeles Dodgers,5,10,663623.0,607192.0,3309,Nationals Park,day,N
825027,2026,2026-04-04,133,Athletics,117,Houston Astros,0,11,806960.0,837227.0,2529,Sutter Health Park,day,N
823404,2026,2026-04-04,134,Pittsburgh Pirates,110,Baltimore Orioles,3,2,669387.0,669358.0,31,PNC Park,day,N
824782,2026,2026-04-04,111,Boston Red Sox,135,San Diego Padres,2,3,813349.0,681190.0,3,Fenway Park,day,N
822920,2026,2026-04-04,140,Texas Rangers,113,Cincinnati Reds,0,2,677958.0,695076.0,5325,Globe Life Field,night,N
823569,2026,2026-04-04,147,New York Yankees,146,Miami Marlins,9,7,677960.0,676974.0,3313,Yankee Stadium,night,N
823730,2026,2026-04-04,142,Minnesota Twins,139,Tampa Bay Rays,1,7,690953.0,571927.0,3312,Target Field,night,N
825104,2026,2026-04-04,109,Arizona Diamondbacks,144,Atlanta Braves,2,1,647336.0,693821.0,15,Chase Field,day,N
824378,2026,2026-04-04,115,Colorado Rockies,143,Philadelphia Phillies,1,2,657514.0,666200.0,19,Coors Field,night,N
823239,2026,2026-04-04,137,San Francisco Giants,121,New York Mets,0,9,694738.0,605280.0,2395,Oracle Park,night,N
824054,2026,2026-04-04,108,Los Angeles Angels,136,Seattle Mariners,1,0,686799.0,676106.0,1,Angel Stadium,night,N
824459,2026,2026-04-05,114,Cleveland Guardians,112,Chicago Cubs,0,1,677944.0,665795.0,5,Progressive Field,day,Y
824460,2026,2026-04-05,114,Cleveland Guardians,112,Chicago Cubs,6,5,800048.0,684007.0,5,Progressive Field,day,Y
822756,2026,2026-04-05,120,Washington Nationals,119,Los Angeles Dodgers,6,8,656492.0,808963.0,3309,Nationals Park,day,N
823405,2026,2026-04-05,134,Pittsburgh Pirates,110,Baltimore Orioles,8,2,677952.0,605135.0,31,PNC Park,day,N
824781,2026,2026-04-05,111,Boston Red Sox,135,San Diego Padres,6,8,624133.0,621111.0,3,Fenway Park,day,N
823566,2026,2026-04-05,147,New York Yankees,146,Miami Marlins,6,7,608331.0,664126.0,3313,Yankee Stadium,day,N
823729,2026,2026-04-05,142,Minnesota Twins,139,Tampa Bay Rays,1,4,680573.0,607259.0,3312,Target Field,day,N
824620,2026,2026-04-05,145,Chicago White Sox,141,Toronto Blue Jays,3,0,663436.0,641778.0,4,Rate Field,day,N
824131,2026,2026-04-05,118,Kansas City Royals,158,Milwaukee Brewers,5,8,663460.0,690986.0,7,Kauffman Stadium,day,N
822917,2026,2026-04-05,140,Texas Rangers,113,Cincinnati Reds,1,2,683004.0,695505.0,5325,Globe Life Field,day,N
824379,2026,2026-04-05,115,Colorado Rockies,143,Philadelphia Phillies,4,1,608372.0,592836.0,19,Coors Field,day,N
825025,2026,2026-04-05,133,Athletics,117,Houston Astros,12,10,682052.0,621121.0,2529,Sutter Health Park,day,N
823238,2026,2026-04-05,137,San Francisco Giants,121,New York Mets,2,5,657277.0,673540.0,2395,Oracle Park,day,N
824053,2026,2026-04-05,108,Los Angeles Angels,136,Seattle Mariners,8,7,691946.0,622491.0,1,Angel Stadium,day,N
825102,2026,2026-04-05,109,Arizona Diamondbacks,144,Atlanta Braves,6,5,694297.0,527048.0,15,Chase Field,day,N
824296,2026,2026-04-05,116,Detroit Tigers,138,St. Louis Cardinals,3,5,672456.0,681517.0,2394,Comerica Park,night,N
823002,2026,2026-04-06,139,Tampa Bay Rays,112,Chicago Cubs,6,4,663556.0,592791.0,12,Tropicana Field,day,N
824456,2026,2026-04-06,114,Cleveland Guardians,118,Kansas City Royals,2,4,676440.0,608379.0,5,Progressive Field,night,N
823401,2026,2026-04-06,134,Pittsburgh Pirates,135,San Diego Padres,0,5,696149.0,608566.0,31,PNC Park,night,N
823886,2026,2026-04-06,146,Miami Marlins,113,Cincinnati Reds,0,2,676083.0,682227.0,4169,loanDepot park,night,N
822755,2026,2026-04-06,120,Washington Nationals,138,St. Louis Cardinals,9,6,641793.0,669467.0,3309,Nationals Park,night,N
824783,2026,2026-04-06,111,Boston Red Sox,158,Milwaukee Brewers,6,8,678394.0,605540.0,3,Fenway Park,night,N
822832,2026,2026-04-06,141,Toronto Blue Jays,119,Los Angeles Dodgers,2,14,453286.0,680736.0,14,Rogers Centre,night,N
823728,2026,2026-04-06,142,Minnesota Twins,116,Detroit Tigers,7,3,657746.0,663554.0,3312,Target Field,night,N
824619,2026,2026-04-06,145,Chicago White Sox,110,Baltimore Orioles,1,2,691799.0,687064.0,4,Rate Field,night,N
822918,2026,2026-04-06,140,Texas Rangers,136,Seattle Mariners,2,1,594798.0,669302.0,5325,Globe Life Field,night,N
824376,2026,2026-04-06,115,Colorado Rockies,117,Houston Astros,9,7,663372.0,675989.0,19,Coors Field,night,N
824052,2026,2026-04-06,108,Los Angeles Angels,144,Atlanta Braves,6,2,667755.0,519242.0,1,Angel Stadium,night,N
823237,2026,2026-04-06,137,San Francisco Giants,143,Philadelphia Phillies,4,6,605288.0,691725.0,2395,Oracle Park,night,N
824457,2026,2026-04-07,114,Cleveland Guardians,118,Kansas City Royals,2,1,668909.0,702070.0,5,Progressive Field,day,N
824618,2026,2026-04-07,145,Chicago White Sox,110,Baltimore Orioles,2,4,681343.0,669432.0,4,Rate Field,day,N
823648,2026,2026-04-07,121,New York Mets,109,Arizona Diamondbacks,4,3,642547.0,668678.0,3289,Citi Field,day,N
823402,2026,2026-04-07,134,Pittsburgh Pirates,135,San Diego Padres,7,1,694973.0,601713.0,31,PNC Park,night,N
822999,2026,2026-04-07,139,Tampa Bay Rays,112,Chicago Cubs,2,9,669438.0,665871.0,12,Tropicana Field,night,N
823887,2026,2026-04-07,146,Miami Marlins,113,Cincinnati Reds,3,6,645261.0,671096.0,4169,loanDepot park,night,N
822754,2026,2026-04-07,120,Washington Nationals,138,St. Louis Cardinals,6,7,676917.0,669461.0,3309,Nationals Park,night,N
824780,2026,2026-04-07,111,Boston Red Sox,158,Milwaukee Brewers,3,2,676979.0,694819.0,3,Fenway Park,night,N
823567,2026,2026-04-07,147,New York Yankees,133,Athletics,5,3,693645.0,650644.0,3313,Yankee Stadium,night,N
822831,2026,2026-04-07,141,Toronto Blue Jays,119,Los Angeles Dodgers,1,4,592332.0,808967.0,14,Rogers Centre,night,N
823727,2026,2026-04-07,142,Minnesota Twins,116,Detroit Tigers,4,2,671737.0,669373.0,3312,Target Field,night,N
822916,2026,2026-04-07,140,Texas Rangers,136,Seattle Mariners,3,2,543135.0,669923.0,5325,Globe Life Field,night,N
824375,2026,2026-04-07,115,Colorado Rockies,117,Houston Astros,5,1,607536.0,681347.0,19,Coors Field,night,N
824051,2026,2026-04-07,108,Los Angeles Angels,144,Atlanta Braves,2,7,579328.0,625643.0,1,Angel Stadium,night,N
823235,2026,2026-04-07,137,San Francisco Giants,143,Philadelphia Phillies,6,0,592662.0,650911.0,2395,Oracle Park,night,N
823403,2026,2026-04-08,134,Pittsburgh Pirates,135,San Diego Padres,2,8,656605.0,650633.0,31,PNC Park,day,N
824455,2026,2026-04-08,114,Cleveland Guardians,118,Kansas City Royals,10,2,676282.0,666142.0,5,Progressive Field,day,N
824779,2026,2026-04-08,111,Boston Red Sox,158,Milwaukee Brewers,5,0,543243.0,675660.0,3,Fenway Park,day,N
824617,2026,2026-04-08,145,Chicago White Sox,110,Baltimore Orioles,3,5,680732.0,680694.0,4,Rate Field,day,N
822915,2026,2026-04-08,140,Texas Rangers,136,Seattle Mariners,3,0,669022.0,693433.0,5325,Globe Life Field,day,N
822833,2026,2026-04-08,141,Toronto Blue Jays,119,Los Angeles Dodgers,4,3,656302.0,660271.0,14,Rogers Centre,day,N
824374,2026,2026-04-08,115,Colorado Rockies,117,Houston Astros,9,1,547179.0,664299.0,19,Coors Field,day,N
823234,2026,2026-04-08,137,San Francisco Giants,143,Philadelphia Phillies,5,0,641816.0,605400.0,2395,Oracle Park,day,N
822753,2026,2026-04-08,120,Washington Nationals,138,St. Louis Cardinals,1,6,571945.0,700241.0,3309,Nationals Park,day,N
824050,2026,2026-04-08,108,Los Angeles Angels,144,Atlanta Braves,2,8,672282.0,656550.0,1,Angel Stadium,day,N
823646,2026,2026-04-08,121,New York Mets,109,Arizona Diamondbacks,2,7,656849.0,669194.0,3289,Citi Field,day,N
823000,2026,2026-04-08,139,Tampa Bay Rays,112,Chicago Cubs,2,6,671212.0,607067.0,12,Tropicana Field,night,N
823885,2026,2026-04-08,146,Miami Marlins,113,Cincinnati Reds,7,4,691587.0,663903.0,4169,loanDepot park,night,N
823564,2026,2026-04-08,147,New York Yankees,133,Athletics,2,3,701542.0,622663.0,3313,Yankee Stadium,night,N
823726,2026,2026-04-08,142,Minnesota Twins,116,Detroit Tigers,8,6,641927.0,664285.0,3312,Target Field,night,N
823884,2026,2026-04-09,146,Miami Marlins,113,Cincinnati Reds,8,1,676974.0,695076.0,4169,loanDepot park,day,N
823565,2026,2026-04-09,147,New York Yankees,133,Athletics,0,1,677960.0,605488.0,3313,Yankee Stadium,day,N
823724,2026,2026-04-09,142,Minnesota Twins,116,Detroit Tigers,3,1,690953.0,656427.0,3312,Target Field,day,N
823645,2026,2026-04-09,121,New York Mets,109,Arizona Diamondbacks,1,7,690997.0,593958.0,3289,Citi Field,night,N
824130,2026,2026-04-09,118,Kansas City Royals,145,Chicago White Sox,0,2,607625.0,641743.0,7,Kauffman Stadium,night,N
823319,2026,2026-04-09,135,San Diego Padres,115,Colorado Rockies,7,3,681190.0,623474.0,2680,Petco Park,night,N
824695,2026,2026-04-10,112,Chicago Cubs,134,Pittsburgh Pirates,0,2,684007.0,669387.0,17,Wrigley Field,day,N
823482,2026,2026-04-10,143,Philadelphia Phillies,109,Arizona Diamondbacks,4,5,666200.0,647336.0,2681,Citizens Bank Park,night,N
824297,2026,2026-04-10,116,Detroit Tigers,146,Miami Marlins,2,0,672456.0,663978.0,2394,Comerica Park,night,N
824534,2026,2026-04-10,113,Cincinnati Reds,108,Los Angeles Angels,2,10,695505.0,686799.0,2602,Great American Ball Park,night,N
822829,2026,2026-04-10,141,Toronto Blue Jays,142,Minnesota Twins,10,4,571578.0,680573.0,14,Rogers Centre,night,N
823643,2026,2026-04-10,121,New York Mets,133,Athletics,0,4,605280.0,669372.0,3289,Citi Field,night,N
822997,2026,2026-04-10,139,Tampa Bay Rays,147,New York Yankees,5,3,571927.0,661563.0,12,Tropicana Field,night,N
824858,2026,2026-04-10,110,Baltimore Orioles,137,San Francisco Giants,3,6,669358.0,694738.0,2,Oriole Park at Camden Yards,night,N
824941,2026,2026-04-10,144,Atlanta Braves,114,Cleveland Guardians,11,5,693821.0,677944.0,4705,Truist Park,night,N
824128,2026,2026-04-10,118,Kansas City Royals,145,Chicago White Sox,2,0,663460.0,663436.0,7,Kauffman Stadium,night,N
823808,2026,2026-04-10,158,Milwaukee Brewers,120,Washington Nationals,3,7,676879.0,663623.0,32,American Family Field,night,N
823076,2026,2026-04-10,138,St. Louis Cardinals,111,Boston Red Sox,3,2,669160.0,813349.0,2889,Busch Stadium,night,N
823318,2026,2026-04-10,135,San Diego Padres,115,Colorado Rockies,5,2,621111.0,608372.0,2680,Petco Park,night,N
823156,2026,2026-04-10,136,Seattle Mariners,117,Houston Astros,9,6,676106.0,837227.0,680,T-Mobile Park,night,N
823968,2026,2026-04-10,119,Los Angeles Dodgers,140,Texas Rangers,8,7,607192.0,677958.0,22,UNIQLO Field at Dodger Stadium,night,N
823480,2026,2026-04-11,143,Philadelphia Phillies,109,Arizona Diamondbacks,4,3,592836.0,694297.0,2681,Citizens Bank Park,day,N
824294,2026,2026-04-11,116,Detroit Tigers,146,Miami Marlins,6,1,663554.0,676083.0,2394,Comerica Park,day,N
824697,2026,2026-04-11,112,Chicago Cubs,134,Pittsburgh Pirates,3,4,665795.0,677952.0,17,Wrigley Field,day,N
822830,2026,2026-04-11,141,Toronto Blue Jays,142,Minnesota Twins,4,7,641778.0,657746.0,14,Rogers Centre,day,N
824535,2026,2026-04-11,113,Cincinnati Reds,108,Los Angeles Angels,7,3,682227.0,691946.0,2602,Great American Ball Park,day,N
823644,2026,2026-04-11,121,New York Mets,133,Athletics,6,11,673540.0,682052.0,3289,Citi Field,day,N
824129,2026,2026-04-11,118,Kansas City Royals,145,Chicago White Sox,2,0,608379.0,607200.0,7,Kauffman Stadium,day,N
822996,2026,2026-04-11,139,Tampa Bay Rays,147,New York Yankees,5,4,607259.0,608331.0,12,Tropicana Field,night,N
823805,2026,2026-04-11,158,Milwaukee Brewers,120,Washington Nationals,1,3,690986.0,656492.0,32,American Family Field,night,N
824857,2026,2026-04-11,110,Baltimore Orioles,137,San Francisco Giants,6,2,605135.0,657277.0,2,Oriole Park at Camden Yards,night,N
823074,2026,2026-04-11,138,St. Louis Cardinals,111,Boston Red Sox,1,7,681517.0,624133.0,2889,Busch Stadium,night,N
824939,2026,2026-04-11,144,Atlanta Braves,114,Cleveland Guardians,0,6,527048.0,800048.0,4705,Truist Park,night,N
823316,2026,2026-04-11,135,San Diego Padres,115,Colorado Rockies,9,5,608566.0,663372.0,2680,Petco Park,night,N
823967,2026,2026-04-11,119,Los Angeles Dodgers,140,Texas Rangers,6,3,686218.0,683004.0,22,UNIQLO Field at Dodger Stadium,night,N
